competitorId,competitorName,firstName,lastName,gender,genderId,age,ageNull,height,heightNull,weight,weightNull,bmi,bmiNull,affiliateName,affiliateId,countryOfOriginName,countryOfOriginCode,regionName,regionId,status,statusId,year,overallRank,overallScore,openCompetitor,openRank,openScore,gamesCompetitions,openCompetitions
1129621,Mahendra Arditirta,Mahendra,Arditirta,M,1,29,0,173.0,0,70.0,0,23.38868655818771,0,CrossFit 6221,13557,Indonesia,81,Asia,6,CUT,4,2019,114,0,1,1000,5000,0,1
1131171,Delice Adonis,Delice,Adonis,F,2,21,0,171.0,0,64.0,0,21.887076365377382,0,CrossFit 592,16949,Guyana,64,South America,3,CUT,4,2019,115,0,1,1000,5000,0,1
1167527,Craig Mccarroll,Craig,Mccarroll,M,1,30,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2009,43,141,0,1000,5000,1,1
1169213,Danielle Shanine,Danielle,Shanine,F,2,26,0,158.0,0,57.0,0,22.832879346258608,0,CrossFit 309,7142,Lebanon,78,Asia,6,CUT,4,2019,112,0,1,1000,5000,0,1
1176528,Trang Nguyen,Trang,Nguyen,F,2,27,0,160.0,0,57.0,0,22.265624999999996,0,CrossFit Thao Dien,20315,Viet Nam,107,Asia,6,CUT,4,2019,124,0,1,1000,5000,0,1
1178252,Piero Gorichon,Piero,Gorichon,M,1,27,0,183.0,0,90.0,0,26.874496103198062,0,,0,Chile,47,South America,3,CUT,4,2019,73,7,1,258,3024,1,1
1179765,Adam Davidson,Adam,Davidson,M,1,28,0,178.0,0,93.0,0,29.352354500694357,0,CrossFit LoLo,21070,Canada,5,North America,1,ACT,1,2020,27,0,1,77,913,0,1
1187609,Sasha Nievas,Sasha,Nievas,F,2,23,0,156.0,0,61.0,0,25.06574621959237,0,,0,Argentina,30,South America,3,CUT,4,2021,31,297,1,25,528,1,1
1190381,Paige Powers,Paige,Powers,F,2,19,0,163.0,0,71.0,0,26.722872520606725,0,CrossFit Mayhem,3220,United States,1,North America,1,ACT,1,2022,25,509,1,307,1533,1,1
1190381,Paige Powers,Paige,Powers,F,2,20,0,163.0,0,71.0,0,26.722872520606725,0,CrossFit Mayhem,3220,United States,1,North America,1,ACT,1,2023,0,0,1,2,136,1,2
1192351,Aya Fouad,Aya,Fouad,F,2,25,0,155.0,0,60.0,0,24.97398543184183,0,CrossFit Tycoons,16595,Egypt,28,Asia,6,CUT,4,2019,102,0,1,647,5000,0,1
1203632,Alaa Hannora,Alaa,Hannora,F,2,32,0,154.0,0,52.0,0,21.926125822229718,0,CrossFit Al Ain,17913,Syrian Arab Republic,111,Asia,6,CUT,4,2019,104,0,1,1000,5000,0,1
1207609,Freya Moosbrugger,Freya,Moosbrugger,F,2,20,0,165.0,0,69.0,0,25.344352617079892,0,CrossFit Fraser Valley,2126,Canada,5,North America,1,CUT,4,2022,32,335,1,94,500,1,1
1217058,Anastassia Psenitsnaja,Anastassia,Psenitsnaja,F,2,24,0,170.0,0,69.0,0,23.87543252595156,0,Tallinn CrossFit,16836,Estonia,60,Europe,4,CUT,4,2019,85,0,1,1000,5000,0,1
1218177,Cingiwe Ciegy Seru,Cingiwe Ciegy,Seru,F,2,35,0,160.0,0,60.0,0,23.437499999999996,0,CrossFit Gaborone,19119,Botswana,94,Africa,5,CUT,4,2019,125,0,1,1000,5000,0,1
1223806,Katlego Kgwadi,Katlego,Kgwadi,M,1,31,0,170.0,0,66.0,0,22.837370242214536,0,CrossFit Gaborone,19119,Botswana,94,Africa,5,CUT,4,2019,126,0,1,1000,5000,0,1
1232297,Alex Willis,Alex,Willis,F,2,20,0,168.0,0,69.0,0,24.44727891156463,0,Rhino CrossFit,6103,United States,1,North America,1,ACT,1,2022,24,553,1,193,969,1,1
1232297,Alex Gazan,Alex,Gazan,F,2,21,0,168.0,0,69.0,0,24.44727891156463,0,Rhino CrossFit,6103,United States,1,North America,1,ACT,1,2023,0,0,1,5,274,1,2
1237131,Luaneth Alveo,Luaneth,Alveo,F,2,20,0,199.0,0,62.0,0,15.65617029872983,0,Reebok CrossFit PTY,16112,Panama,56,Central America,2,CUT,4,2019,90,0,1,1000,5000,0,1
1239980,Mallory O'Brien,Mallory,O'Brien,F,2,17,0,161.0,0,62.0,0,23.9188302920412,0,Lion Brave CrossFit,22721,United States,1,North America,1,ACT,1,2021,7,963,1,5,211,1,1
1239980,Mallory O'Brien,Mallory,O'Brien,F,2,18,0,161.0,0,62.0,0,23.9188302920412,0,802 CrossFit,6897,United States,1,North America,1,ACT,1,2022,2,1045,1,1,4,2,2
1240398,Emily de Rooy,Emily,de Rooy,F,2,22,0,174.0,0,75.0,0,24.772096710265558,0,CrossFit Townsville,3235,Australia,3,Oceania,7,ACT,1,2023,0,0,1,45,735,0,1
1243131,Miriam Torra,Miriam,Torra,F,2,25,0,168.0,0,65.0,0,23.030045351473927,0,La Borda CrossFit,18437,Andorra,105,Europe,4,CUT,4,2019,126,0,1,1000,5000,0,1
1269411,Olivia Kerstetter,Olivia,Kerstetter,F,2,17,0,166.0,0,73.0,0,26.491508201480624,0,Solution 1 CrossFit,3623,United States,1,North America,1,ACT,1,2023,0,0,1,82,1164,0,1
1280595,Ava Zalman,Ava,Zalman,F,2,17,0,166.0,0,64.0,0,23.225431847873423,0,Rock CrossFit Paramaribo,15884,Suriname,110,South America,3,CUT,4,2019,99,0,1,1000,5000,0,1
1281689,Nate Pierce,Nate,Pierce,M,1,23,0,186.0,0,89.0,0,25.725517400855587,0,,0,,0,,0,ACT,1,2007,21,215,0,1000,5000,1,1
1299203,Maria Camila Quintero,Maria Camila,Quintero,F,2,23,0,155.0,0,58.0,0,24.141519250780433,0,Faster CrossFit,6816,Colombia,31,South America,3,CUT,4,2019,60,34,1,478,5000,1,1
1306552,Sami Salampur,Sami,Salampur,M,1,30,0,176.0,0,70.0,0,22.59814049586777,0,CrossFit Malmö,3399,Afghanistan,98,Asia,6,CUT,4,2019,130,0,1,1000,5000,0,1
1325298,Aleksandar Ilin,Aleksandar,Ilin,M,1,29,0,175.0,0,87.0,0,28.408163265306122,0,CrossFit Idol,8709,Russian Federation,20,Asia,6,CUT,4,2019,55,45,1,46,722,1,1
1325298,Aleksandar Ilin,Aleksandar,Ilin,M,1,31,0,175.0,0,87.0,0,28.408163265306122,0,CrossFit FormA,27104,Russian Federation,20,Asia,6,WD,2,2021,38,54,1,27,748,2,2
1346810,Seungyeon Choi,Seungyeon,Choi,F,2,22,0,168.0,0,71.0,0,25.15589569160998,0,CrossFit Limelight,17606,"Korea, Republic of",73,Asia,6,CUT,4,2021,34,213,1,44,736,1,1
1346810,Seungyeon Choi,Seungyeon,Choi,F,2,23,0,168.0,0,71.0,0,25.15589569160998,0,CrossFit Limelight,17606,"Korea, Republic of",73,Asia,6,ACT,1,2022,26,493,1,160,801,2,2
1351483,Sheerly Bueno Reyes,Sheerly,Bueno Reyes,F,2,21,0,160.0,0,57.0,0,22.265624999999996,0,,0,Dominican Republic,55,Central America,2,CUT,4,2019,82,0,1,1000,5000,0,1
1382942,Aslam Al Shukaili,Aslam,Al Shukaili,M,1,27,0,178.0,0,85.0,0,26.82742078020452,0,CrossFit Tempo,5663,Oman,108,Asia,6,WD,2,2019,141,0,1,1000,5000,0,1
1402559,Marco Almeida,Marco,Almeida,M,1,30,0,185.0,0,96.0,0,28.04967129291453,0,Ultimate Burn CrossFit,16586,Angola,65,Africa,5,CUT,4,2019,95,0,1,1000,5000,0,1
1441210,Sydney Michalyshen,Sydney,Michalyshen,F,2,21,0,168.0,0,71.0,0,25.15589569160998,0,,0,Canada,5,North America,1,CUT,4,2021,25,414,1,38,671,1,1
1441210,Sydney Michalyshen,Sydney,Michalyshen,F,2,22,0,168.0,0,71.0,0,25.15589569160998,0,CrossFit New England,505,Canada,5,North America,1,CUT,4,2022,31,342,1,48,278,2,2
1458106,Lucy Campbell,Lucy,Campbell,F,2,26,0,168.0,0,73.0,0,25.86451247165533,0,CrossFit Nottingham,1954,United Kingdom,10,Europe,4,ACT,1,2022,16,760,1,38,227,1,1
1492132,Robin Lyons,Robin,Lyons,F,2,31,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,9,24,0,1000,5000,1,1
1512343,Jessica Hellyer,Jessica,Hellyer,F,2,20,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2010,38,138,0,1000,5000,1,1
1521380,Zaida Amade,Zaida,Amade,F,2,41,0,164.0,0,60.0,0,22.308149910767405,0,Super Set CrossFit,16680,Mozambique,96,Africa,5,CUT,4,2019,118,0,1,1000,5000,0,1
1521928,Tamara Trumbetaš,Tamara,Trumbetaš,F,2,23,0,163.0,0,65.0,0,24.46460160337235,0,,0,Serbia,114,Europe,4,CUT,4,2019,127,0,1,1000,5000,0,1
1523179,Vernon Neal,Vernon,Neal,M,1,30,0,173.0,0,78.0,0,26.061679307694877,0,CrossFit Subterranean,23075,Belize,53,Central America,2,CUT,4,2019,79,0,1,1000,5000,0,1
1523543,Mody Traore,Mody,Traore,M,1,39,0,173.0,0,72.0,0,24.0569347455645,0,Casa CrossFit Anfa,17129,Senegal,92,Africa,5,CUT,4,2019,124,0,1,1000,5000,0,1
1544576,Seher Kaya,Seher,Kaya,F,2,24,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Elverum,18749,Turkey,36,Asia,6,ACT,1,2022,29,443,1,20,152,1,1
1544576,Seher Kaya,Seher,Kaya,F,2,25,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Oslo,372,Turkey,36,Asia,6,ACT,1,2023,0,0,1,83,1174,1,2
1546147,Luke Parker,Luke,Parker,M,1,29,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Mayhem,3220,United States,1,North America,1,ACT,1,2023,0,0,1,93,2438,0,1
1547449,Emma Cary,Emma,Cary,F,2,17,0,163.0,0,64.0,0,24.088223117166624,0,Perform Overcome Excel CrossFit,22537,United States,1,North America,1,ACT,1,2021,16,689,1,2,66,1,1
1547449,Emma Cary,Emma,Cary,F,2,19,0,163.0,0,64.0,0,24.088223117166624,0,CrossFit Naples,1893,United States,1,North America,1,ACT,1,2023,0,0,1,30,587,1,2
1558034,Julia Kato,Julia,Kato,F,2,22,0,159.0,0,67.0,0,26.502116213757365,0,CrossFit Al Ain,17913,Brazil,19,South America,3,CUT,4,2022,37,258,1,133,701,1,1
1657300,Fabian Beneito,Fabian,Beneito,M,1,27,0,178.0,0,90.0,0,28.40550435551067,0,CrossFit Zarautz,17272,Spain,15,Europe,4,ACT,1,2023,0,0,1,70,2149,0,1
1673635,Brendan Gilliam,Brendan,Gilliam,M,1,30,0,183.0,0,84.0,0,25.082863029651524,0,,0,,0,,0,ACT,1,2007,7,243,0,1000,5000,1,1
1673635,Brendan Gilliam,Brendan,Gilliam,M,1,31,0,183.0,0,84.0,0,25.082863029651524,0,,0,,0,,0,ACT,1,2008,22,18,0,1000,5000,2,1
1692338,Uyi Nosa Osawe,Uyi Nosa,Osawe,M,1,29,0,184.0,0,87.0,0,25.697069943289225,0,,0,Nigeria,42,Africa,5,CUT,4,2019,68,20,1,1000,5000,1,1
1697328,Mahmood Shalan,Mahmood,Shalan,M,1,26,0,176.0,0,88.0,0,28.40909090909091,0,CrossFit Alioth,15349,United Arab Emirates,12,Asia,6,CUT,4,2019,57,40,1,392,4371,1,1
1701668,Libby Dibiase,Libby,Dibiase,F,2,20,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,6,23,0,1000,5000,1,1
1718365,Cole Greashaber,Cole,Greashaber,M,1,22,0,183.0,0,97.0,0,28.964734689002356,0,CrossFit Lee's Summit (LS),1232,United States,1,North America,1,CUT,4,2022,33,341,1,27,248,1,1
1718365,Cole Greashaber,Cole,Greashaber,M,1,23,0,183.0,0,97.0,0,28.964734689002356,0,CrossFit Lee's Summit (LS),1232,United States,1,North America,1,ACT,1,2023,0,0,1,140,2876,1,2
1762608,Morteza Sedaghat,Morteza,Sedaghat,M,1,28,0,172.0,0,89.0,0,30.08382909680909,0,,0,Iran,66,Asia,6,ACT,1,2023,0,0,1,61,2070,0,1
1790285,Nikki Hall,Nikki,Hall,F,2,24,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,68,118,0,1000,5000,1,1
1804151,Brian Guernsey,Brian,Guernsey,M,1,44,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,52,21,0,1000,5000,1,1
1818745,Brian Vandewettering,Brian,Vandewettering,M,1,44,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,18,221,0,1000,5000,1,1
1931423,Emma Lawson,Emma,Lawson,F,2,17,0,166.0,0,64.0,0,23.225431847873423,0,CrossFit PSC,21726,Canada,5,North America,1,ACT,1,2022,6,893,1,102,525,1,1
1931423,Emma Lawson,Emma,Lawson,F,2,18,0,166.0,0,64.0,0,23.225431847873423,0,CrossFit PSC,21726,Canada,5,North America,1,ACT,1,2023,0,0,1,3,187,1,2
1983424,Elisa Fuliano,Elisa,Fuliano,F,2,26,0,157.0,0,60.0,0,24.341758286340216,0,CrossFit Altessano,16895,Italy,93,Europe,4,CUT,4,2022,35,296,1,119,616,1,1
1983424,Elisa Fuliano,Elisa,Fuliano,F,2,27,0,157.0,0,60.0,0,24.341758286340216,0,CrossFit Altessano,16895,Italy,93,Europe,4,ACT,1,2023,0,0,1,12,367,1,2
2012971,Alexia Williams,Alexia,Williams,F,2,24,0,169.0,0,70.0,0,24.508945765204302,0,WTC CrossFit,31497,Argentina,30,South America,3,ACT,1,2023,0,0,1,143,1789,0,1
2064040,Kalyan Souza,Kalyan,Souza,M,1,22,0,184.0,0,92.0,0,27.173913043478258,0,CrossFit Al Ain,17913,Brazil,19,South America,3,ACT,1,2023,0,0,1,92,2435,0,1
2077209,Abigail Domit,Abigail,Domit,F,2,25,0,171.0,0,67.0,0,22.91303307000445,0,Lone Star CrossFit,770,United States,1,North America,1,ACT,1,2023,0,0,1,13,400,0,1
2376545,Erik Szakaly,Erik,Szakaly,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2010,41,137,0,1000,5000,1,1
2376546,Jessica Sharratt,Jessica,Sharratt,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2010,31,111,0,1000,5000,1,1
2376547,Elanna Robson,Elanna,Robson,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2010,43,0,0,1000,5000,0,1
2376548,Diago Johana,Diago,Johana,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2010,44,0,0,1000,5000,0,1
2376989,Danie Du Preez,Danie Du,Preez,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2009,49,195,0,1000,5000,1,1
2376990,Jon Matzner,Jon,Matzner,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2009,57,193,0,1000,5000,1,1
2376991,James Crichton,James,Crichton,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2009,61,204,0,1000,5000,1,1
2376992,Jolie Gentry,Jolie,Gentry,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2009,7,131,0,1000,5000,1,1
2376993,Glory Dawson,Glory,Dawson,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,22,130,0,1000,5000,1,1
2376994,Polly Bobseine,Polly,Bobseine,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,27,139,0,1000,5000,1,1
2376995,Danielle Comolli,Danielle,Comolli,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,32,164,0,1000,5000,1,1
2376996,Nadine Burns,Nadine,Burns,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,41,127,0,1000,5000,1,1
2376997,Katy Josephs,Katy,Josephs,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,42,134,0,1000,5000,1,1
2376998,Jenna Rettenmayer,Jenna,Rettenmayer,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,48,161,0,1000,5000,1,1
2376999,Vicky Zimmerman,Vicky,Zimmerman,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,50,164,0,1000,5000,1,1
2377000,Maggie Dabe-colby,Maggie,Dabe-colby,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,52,172,0,1000,5000,1,1
2377001,Amanda Miller,Amanda,Miller,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,55,182,0,1000,5000,1,1
2377002,Gillian Mounsey,Gillian,Mounsey,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,59,191,0,1000,5000,1,1
2377003,Kallista Pappas,Kallista,Pappas,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,60,191,0,1000,5000,1,1
2377004,Rachel Steinbruckner,Rachel,Steinbruckner,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,61,213,0,1000,5000,1,1
2377005,Joy Nguyen,Joy,Nguyen,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,CUT,4,2009,71,0,0,1000,5000,0,1
2377057,Lucas Brainerd,Lucas,Brainerd,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,9,16,0,1000,5000,1,1
2377058,Aaron Lucke,Aaron,Lucke,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,17,17,0,1000,5000,1,1
2377059,John Fragoso,John,Fragoso,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,27,18,0,1000,5000,1,1
2377060,Mark Riebel,Mark,Riebel,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,31,19,0,1000,5000,1,1
2377061,Jonathan Thomas,Jonathan,Thomas,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,57,22,0,1000,5000,1,1
2377062,Miguel Flores,Miguel,Flores,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,58,22,0,1000,5000,1,1
2377063,Roland Cantu,Roland,Cantu,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,59,22,0,1000,5000,1,1
2377064,John Alanis,John,Alanis,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,61,22,0,1000,5000,1,1
2377065,Brent Oakeson,Brent,Oakeson,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,68,23,0,1000,5000,1,1
2377066,Tony Lichiello,Tony,Lichiello,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,73,24,0,1000,5000,1,1
2377067,Tommy Orr,Tommy,Orr,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,75,24,0,1000,5000,1,1
2377068,Scott Delozier,Scott,Delozier,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,82,25,0,1000,5000,1,1
2377069,Loren Goodwin,Loren,Goodwin,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,83,26,0,1000,5000,1,1
2377070,Richard Hoover,Richard,Hoover,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,90,27,0,1000,5000,1,1
2377071,Andres De La Rosa,Andres De La,Rosa,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,93,28,0,1000,5000,1,1
2377072,Jonathan Kalaher,Jonathan,Kalaher,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,94,28,0,1000,5000,1,1
2377073,Jesse Blomberg,Jesse,Blomberg,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,103,30,0,1000,5000,1,1
2377074,Jason Westfall,Jason,Westfall,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,114,33,0,1000,5000,1,1
2377075,Gillian Mounsey,Gillian,Mounsey,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,3,19,0,1000,5000,1,1
2377076,Jolie Gentry,Jolie,Gentry,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,5,22,0,1000,5000,1,1
2377077,Amber Wiggs,Amber,Wiggs,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,8,24,0,1000,5000,1,1
2377078,Nicki Violetti,Nicki,Violetti,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,17,27,0,1000,5000,1,1
2377079,Maggie Dabe-colby,Maggie,Dabe-colby,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,20,27,0,1000,5000,1,1
2377080,Shelly Finlayson,Shelly,Finlayson,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,24,29,0,1000,5000,1,1
2377081,Kallista Pappas,Kallista,Pappas,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,25,29,0,1000,5000,1,1
2377082,Jenny Rydh,Jenny,Rydh,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,26,29,0,1000,5000,1,1
2377083,Aqueelah Tillman,Aqueelah,Tillman,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,32,32,0,1000,5000,1,1
2377084,Rachel Wong,Rachel,Wong,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2008,34,33,0,1000,5000,1,1
2377125,Evan Von,Evan,Von,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,8,239,0,1000,5000,1,1
2377126,Brent Oakson,Brent,Oakson,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,9,235,0,1000,5000,1,1
2377127,John Murphy,John,Murphy,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,16,222,0,1000,5000,1,1
2377128,Ryan Wolley,Ryan,Wolley,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,17,222,0,1000,5000,1,1
2377129,Andreas De,Andreas,De,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,22,212,0,1000,5000,1,1
2377130,Nickolas Hawks,Nickolas,Hawks,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,25,205,0,1000,5000,1,1
2377131,Taylor Nigh,Taylor,Nigh,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,26,197,0,1000,5000,1,1
2377132,Steve Serrano,Steve,Serrano,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,27,196,0,1000,5000,1,1
2377133,Michael Woodruff,Michael,Woodruff,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,28,195,0,1000,5000,1,1
2377134,Eric Le,Eric,Le,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,29,190,0,1000,5000,1,1
2377135,Thomas Silva,Thomas,Silva,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,31,184,0,1000,5000,1,1
2377136,Keith Ansell,Keith,Ansell,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2007,35,163,0,1000,5000,1,1
2377137,Kris Ratz,Kris,Ratz,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,WD,2,2007,36,175,0,1000,5000,1,1
2377138,John Murphy,John,Murphy,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,WD,2,2007,42,84,0,1000,5000,1,1
2377139,Jacob Typskin,Jacob,Typskin,M,1,27,1,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,WD,2,2007,43,85,0,1000,5000,1,1
2377140,Jolie Gentry,Jolie,Gentry,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2007,1,290,0,1000,5000,1,1
2377141,Mary Rigney,Mary,Rigney,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2007,2,271,0,1000,5000,1,1
2377142,Tara Muccilli,Tara,Muccilli,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2007,4,261,0,1000,5000,1,1
2377143,Kate Hunt,Kate,Hunt,F,2,27,1,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,,0,,0,ACT,1,2007,6,260,0,1000,5000,1,1
